id,xP
321,1.3
322,2.7
323,0.0
324,2.7
325,0.8
326,1.3
327,0.0
328,6.7
329,3.0
330,3.0
331,1.3
332,3.0
333,0.0
334,0.0
335,2.0
336,0.0
337,3.0
338,0.2
664,0.0
727,0.2
731,1.7
737,0.3
339,0.0
340,0.0
341,0.3
342,1.3
343,0.0
344,1.7
345,0.0
346,0.0
347,1.0
348,5.0
349,0.0
350,5.0
351,0.0
352,1.3
353,1.0
354,2.3
355,0.0
356,0.0
357,0.0
358,2.0
359,0.0
360,0.0
361,0.0
362,0.3
363,0.0
364,0.0
365,1.0
493,3.0
660,1.0
665,1.0
691,2.0
698,2.0
706,0.3
741,0.0
366,0.0
367,3.8
368,0.5
369,0.5
370,0.0
371,2.8
372,3.5
373,4.2
374,5.2
375,4.5
376,0.8
377,0.0
378,0.0
379,0.5
380,0.5
381,6.5
382,1.8
383,0.0
384,4.5
385,2.2
386,3.5
387,5.8
388,0.4
390,3.6
392,0.5
393,0.0
394,0.0
395,0.0
396,0.5
397,0.0
398,0.0
499,0.3
661,2.2
686,0.8
692,0.0
746,0.5
182,0.5
399,0.0
400,0.5
401,0.5
402,0.8
403,1.8
404,0.0
405,2.5
406,0.5
407,4.2
408,4.5
409,1.2
410,0.8
411,7.2
412,0.0
413,1.2
414,3.2
415,3.2
416,2.2
417,4.5
418,1.8
420,0.0
421,0.6
422,0.8
423,3.5
424,1.5
425,0.0
427,1.5
428,0.0
429,0.5
430,9.8
736,3.8
739,0.5
740,0.5
742,0.5
119,8.7
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,1.3
437,0.0
438,0.0
439,0.0
440,2.0
441,0.3
442,1.9
443,4.0
444,1.0
445,0.0
446,0.0
447,1.0
448,0.0
449,5.7
450,4.7
451,0.0
452,5.0
454,0.0
455,1.0
457,9.0
458,0.7
459,0.7
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.3
467,0.0
468,0.0
681,2.3
733,2.0
52,0.3
135,0.0
469,2.7
471,0.0
472,0.0
473,0.0
474,0.7
475,0.7
476,1.7
477,0.0
478,1.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,1.7
486,1.0
487,1.0
488,5.3
489,5.7
490,2.3
491,1.7
492,0.0
494,0.0
495,0.0
496,0.0
497,2.0
498,0.0
500,2.0
501,0.0
674,0.0
684,1.3
689,0.0
714,3.7
12,0.0
426,0.0
502,2.0
503,0.0
504,0.0
505,1.0
506,1.7
507,0.0
508,1.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,4.0
516,1.3
517,3.3
518,0.0
519,0.3
520,0.0
521,0.7
522,2.0
523,0.0
524,0.0
525,0.0
526,2.3
527,1.0
669,1.0
675,0.0
693,0.3
696,0.3
699,0.7
715,0.0
716,3.0
729,0.0
734,0.0
528,0.0
529,0.0
530,0.0
531,5.3
532,4.7
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,1.3
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,4.0
548,0.0
549,0.3
550,0.0
551,1.3
552,2.7
553,4.3
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,3.7
561,0.3
562,0.0
563,0.0
564,0.0
668,5.7
670,4.3
678,0.0
683,1.5
694,6.7
724,1.7
730,1.7
735,3.3
565,3.7
566,0.0
567,0.0
568,4.7
569,0.3
570,3.0
571,0.0
572,0.0
573,3.0
574,0.3
575,8.3
576,0.0
577,0.0
578,0.0
579,0.0
580,1.7
581,0.0
582,2.0
583,0.0
584,0.7
585,6.7
586,1.0
587,0.0
588,1.0
589,0.0
590,0.0
591,0.0
592,0.0
593,3.7
594,0.0
595,0.0
596,0.0
597,2.0
598,0.0
599,0.0
673,6.0
717,2.7
726,1.7
745,0.0
149,0.3
600,2.3
601,0.0
602,0.0
603,1.3
604,0.0
605,2.0
606,0.0
607,0.0
608,0.0
609,1.7
610,3.0
611,0.0
612,4.0
613,3.3
614,0.0
615,1.3
616,0.0
617,0.0
618,0.3
619,0.0
620,0.0
621,1.3
622,0.0
623,1.0
624,3.0
625,0.0
626,0.3
659,1.0
671,1.3
679,0.0
708,4.7
718,0.3
738,0.0
747,1.3
627,1.7
628,0.0
629,0.0
631,-1.0
632,0.0
633,1.0
634,-1.0
635,0.0
636,2.3
637,0.0
638,1.0
639,0.0
640,0.0
641,0.0
642,0.3
643,2.3
644,1.0
645,0.3
646,1.3
647,0.0
648,5.3
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,3.3
655,0.0
656,0.0
657,0.0
658,0.0
663,1.7
682,0.3
695,0.7
709,1.3
720,1.0
