id,xP
442,5.0
443,6.5
444,1.0
445,0.0
446,0.5
447,4.0
448,0.5
449,5.3
450,4.5
451,0.0
452,2.0
454,0.0
455,1.7
457,5.7
458,6.0
459,0.5
460,0.0
461,0.5
462,0.5
463,0.0
464,0.0
465,0.0
466,1.3
467,0.5
468,0.0
681,3.2
733,6.5
755,0.5
769,0.5
771,0.5
788,0.5
827,0.5
52,2.2
135,1.2
469,2.0
471,0.0
472,0.0
473,1.0
474,0.0
475,3.5
476,3.2
477,0.0
478,0.5
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.8
487,4.0
488,3.8
489,3.2
490,1.5
491,1.8
492,0.0
494,1.0
495,0.0
496,0.0
497,0.0
498,0.0
500,5.5
501,0.0
674,0.2
684,1.8
689,0.0
714,1.0
753,0.0
765,0.0
772,0.0
12,0.0
400,0.0
426,1.5
502,5.0
503,0.0
504,0.0
505,4.0
506,0.1
507,1.4
508,2.5
509,0.0
510,1.2
511,1.2
512,0.0
513,0.1
514,0.0
515,4.6
516,0.0
517,6.0
518,0.0
519,1.5
520,0.0
521,0.6
522,2.0
523,0.0
524,0.0
525,2.8
526,6.8
527,5.5
669,0.0
675,0.0
693,2.5
696,0.0
715,0.0
716,0.0
729,0.0
734,2.8
805,0.2
814,1.8
835,1.3
836,1.3
528,0.0
529,-0.5
530,0.0
531,0.0
532,2.7
533,0.0
534,0.0
535,-0.5
536,0.0
537,0.0
538,0.0
539,-0.5
540,0.0
541,2.5
542,0.0
543,0.0
544,0.5
545,0.0
546,-0.5
547,4.0
548,0.0
549,0.0
550,-0.5
551,1.5
552,2.7
553,1.0
554,-0.5
555,0.0
556,0.0
557,-0.5
558,0.0
559,0.0
560,1.3
561,-0.3
562,-0.5
563,0.0
564,0.0
668,3.7
670,2.0
678,0.0
683,2.7
694,3.5
724,1.0
730,1.3
735,-0.5
774,-0.5
775,0.0
800,-0.5
812,-0.5
813,-0.3
821,-0.5
822,-0.5
565,0.0
566,0.0
567,3.0
568,5.8
569,0.0
570,3.2
571,0.0
572,0.2
573,2.8
574,1.5
575,2.8
576,0.0
577,0.0
578,0.0
579,0.0
581,0.2
582,0.0
583,0.0
584,4.0
585,3.8
586,1.8
587,1.0
588,0.0
589,0.0
590,0.0
591,0.2
592,0.0
593,0.2
594,0.0
595,0.0
596,0.2
597,3.8
598,0.0
599,0.0
673,3.8
717,0.0
726,1.2
745,0.0
750,0.0
751,0.0
790,0.0
796,4.2
804,0.0
811,0.0
818,0.0
326,-0.8
600,-1.0
601,0.0
602,0.0
603,1.5
604,0.0
605,-1.0
606,2.2
607,0.0
608,-1.0
609,-0.5
610,-0.2
611,0.0
612,0.0
613,3.2
615,0.8
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,-0.8
624,3.0
625,0.0
626,0.0
659,1.2
671,0.8
679,2.0
708,2.2
718,-0.8
738,-1.0
747,-1.0
752,-1.0
758,-0.8
785,0.8
791,0.2
802,-1.0
815,2.8
825,-1.0
627,0.0
628,0.0
629,0.5
631,0.0
632,-0.5
633,1.0
634,0.2
635,1.2
636,3.0
637,2.0
638,0.0
639,0.0
640,0.2
641,0.0
642,-0.2
643,1.0
644,-0.2
645,0.0
646,1.8
647,0.0
648,0.0
649,0.0
650,0.0
651,-0.8
652,-1.0
653,0.0
655,0.0
656,0.0
657,-1.0
658,-1.0
663,0.0
682,-0.5
695,-0.8
709,-0.8
720,0.0
749,0.8
766,-1.0
767,-1.0
777,0.0
778,-1.0
809,-1.0
816,-0.2
817,1.0
828,-1.0
831,-1.0
