id,xP
137,0.0
748,0.0
797,0.0
810,0.0
819,0.0
138,-1.0
139,3.0
140,-1.0
141,0.0
142,0.0
143,-0.7
144,0.0
145,-0.3
146,1.3
147,0.0
148,2.7
149,-1.0
150,0.0
151,4.0
152,0.0
153,0.0
154,0.0
155,0.0
156,-1.0
157,0.7
158,0.3
159,-0.7
160,-0.7
161,0.0
162,0.0
163,3.3
164,-1.0
165,0.0
166,-0.8
167,0.3
169,5.7
170,0.7
171,0.0
172,0.0
173,1.3
174,0.0
175,0.0
176,0.0
177,0.0
178,5.3
179,0.0
180,0.0
181,-1.0
744,-1.0
761,-1.0
783,2.3
795,-0.7
220,1.8
221,1.5
222,0.0
223,0.5
224,0.4
225,5.2
226,2.2
227,0.0
228,4.5
229,0.5
230,0.8
231,1.2
232,1.5
233,0.8
234,0.0
235,4.8
236,0.0
237,2.8
238,0.1
239,0.0
240,0.0
241,3.2
244,1.2
245,0.0
246,2.2
247,0.2
248,0.0
249,9.8
250,1.5
251,0.0
252,0.5
453,2.8
672,1.2
743,0.5
789,0.5
803,0.5
253,7.3
254,0.0
255,0.0
256,3.7
257,0.0
258,4.7
259,0.0
261,3.7
262,2.7
263,0.3
264,0.0
265,0.0
267,6.3
268,0.0
269,0.0
270,0.7
271,1.3
272,0.0
273,4.7
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
580,2.0
654,2.7
677,3.0
690,0.0
712,1.3
723,3.3
732,0.3
762,0.0
773,0.0
780,0.0
793,0.0
798,0.0
242,6.8
243,1.2
287,3.5
288,0.5
289,0.0
290,6.2
291,6.8
292,3.5
293,2.8
294,0.0
295,1.8
296,0.5
297,0.0
298,0.5
299,4.5
300,4.2
301,0.0
302,2.8
303,6.5
304,1.5
305,1.5
306,0.5
307,0.5
308,0.0
309,0.0
310,3.5
311,4.5
312,0.0
313,0.0
419,0.0
630,0.5
667,0.5
704,0.0
705,0.0
707,0.8
728,0.5
779,0.5
314,2.3
315,0.0
316,0.3
317,1.3
318,3.0
319,0.7
320,1.0
321,0.7
322,2.7
323,0.0
324,8.3
325,1.7
327,0.0
328,2.3
329,5.0
330,3.3
331,1.3
332,0.0
333,0.0
334,0.0
335,1.3
336,0.0
337,4.7
338,1.0
424,2.3
664,0.0
727,1.0
731,0.0
737,0.0
770,0.0
786,0.0
168,0.0
339,0.0
340,0.0
341,2.3
342,1.7
343,2.0
344,0.7
345,0.0
346,0.0
347,1.7
348,2.0
349,0.0
350,2.3
351,0.3
352,0.0
353,0.7
354,4.7
355,0.0
356,2.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.7
363,0.0
364,0.0
365,1.0
493,0.3
660,5.7
665,0.0
691,2.0
698,0.0
706,1.5
741,0.0
787,0.0
366,4.3
367,1.0
368,1.0
369,1.0
370,4.7
371,5.3
372,1.3
373,7.3
374,5.0
375,0.0
376,1.7
377,0.0
378,1.0
379,1.0
380,1.0
381,5.7
382,0.2
383,0.0
384,5.0
385,1.7
386,9.0
387,5.0
388,2.3
390,3.7
392,0.0
393,0.0
394,0.0
395,0.0
396,1.3
397,0.0
398,0.0
499,0.0
661,7.3
686,2.0
692,0.0
746,1.0
760,1.0
82,6.8
182,0.5
260,3.5
399,0.0
401,0.5
402,6.2
403,0.0
404,0.0
405,0.8
406,1.2
407,4.2
408,3.8
409,0.5
410,0.5
411,6.1
412,0.0
413,2.8
414,1.5
415,0.8
416,2.5
417,3.5
418,0.8
420,0.0
421,6.5
422,0.0
423,0.5
425,0.0
427,0.8
428,0.5
429,0.0
430,2.4
736,4.2
739,0.0
740,0.0
742,0.5
763,0.5
764,0.5
794,0.4
119,3.5
431,0.5
432,0.0
433,0.0
434,0.5
435,0.5
436,0.0
437,0.0
438,3.2
439,0.5
440,3.5
441,0.0
442,2.8
443,2.4
444,3.5
445,0.0
446,0.5
447,0.8
448,0.8
449,8.2
450,3.8
451,0.0
452,1.5
454,0.0
455,0.0
457,6.2
458,2.8
459,0.8
460,0.0
461,0.5
462,0.5
463,0.0
464,0.0
465,0.0
466,1.2
467,0.5
468,0.0
681,6.5
733,4.8
755,0.5
769,0.5
771,0.5
788,0.5
52,2.8
135,-0.2
469,0.5
471,-0.5
472,0.0
473,2.8
474,0.0
475,-0.2
476,0.8
477,-0.1
478,1.8
479,0.0
480,0.0
481,-0.5
482,0.0
483,-0.5
484,0.0
485,3.2
486,1.2
487,0.2
488,0.0
489,2.2
490,1.5
491,2.8
492,0.0
494,-0.2
495,0.0
496,0.0
497,0.0
498,0.0
500,2.5
501,-0.5
674,0.5
684,2.2
689,-0.5
714,0.1
753,-0.5
765,-0.5
772,-0.5
12,0.0
400,0.1
426,-0.2
502,0.5
503,0.0
504,0.0
505,1.2
506,1.2
507,0.5
508,1.2
509,0.0
510,0.2
511,-0.2
512,0.0
513,-0.5
514,0.0
515,5.8
516,2.5
517,5.5
518,0.0
519,0.5
520,0.0
521,1.8
522,-0.2
523,-0.5
524,0.0
525,0.0
526,3.5
527,0.2
669,0.2
675,-0.5
693,0.8
696,0.0
715,0.0
716,0.0
729,0.0
734,0.2
805,-0.2
814,-0.2
528,0.0
529,0.0
530,0.0
531,5.7
532,3.7
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,1.7
540,0.0
541,0.0
542,0.0
543,0.0
544,4.7
545,0.0
546,0.0
547,5.7
548,0.0
549,0.0
550,0.0
551,0.3
552,2.0
553,0.7
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,2.0
561,3.7
562,0.0
563,0.0
564,0.0
668,1.3
670,1.0
678,0.0
683,4.0
694,0.0
724,2.0
730,0.0
735,0.7
774,0.0
775,0.0
800,0.0
812,3.3
813,2.0
565,0.7
566,0.0
567,0.0
568,0.3
569,0.0
570,1.3
571,0.0
572,1.7
573,0.0
574,0.0
575,-1.0
576,0.0
577,0.0
578,0.0
579,0.0
581,0.0
582,0.0
583,0.0
584,1.3
585,0.0
586,0.0
587,1.7
588,0.0
589,0.0
590,0.0
591,3.7
592,0.0
593,2.0
594,0.0
595,0.0
596,3.3
597,2.3
598,0.0
599,0.0
673,3.3
717,1.3
726,3.0
745,0.0
750,0.0
751,0.0
790,0.0
796,1.3
804,0.3
811,0.0
818,0.0
326,0.7
600,0.0
601,0.0
602,0.0
603,6.0
604,0.0
605,0.0
606,3.0
607,0.0
608,0.0
609,3.0
610,4.3
611,0.0
612,0.0
613,4.0
615,5.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,5.0
625,0.0
626,0.0
659,0.0
671,0.7
679,6.3
708,3.0
718,1.7
738,0.0
747,0.3
752,0.0
758,0.7
785,0.0
791,3.7
802,0.0
815,3.3
627,-1.0
628,2.5
629,-1.0
631,0.0
632,-0.8
633,3.5
634,3.2
635,2.8
636,2.0
637,1.0
638,0.0
639,0.0
640,-1.0
641,0.0
642,-1.0
643,4.5
644,0.8
645,0.0
646,3.5
647,0.0
648,0.0
649,0.0
650,0.0
651,0.5
652,-1.0
653,0.0
655,0.0
656,0.0
657,-1.0
658,-1.0
663,0.0
682,0.8
695,2.5
709,0.0
720,0.8
749,1.0
766,-1.0
767,-1.0
777,0.0
778,-1.0
809,-1.0
816,0.0
817,1.2
