id,xP
321,1.0
322,5.2
323,0.0
324,0.0
325,4.2
326,0.6
327,0.0
328,0.0
329,8.8
330,1.6
331,0.4
332,1.4
333,0.0
334,0.0
335,1.8
336,0.0
337,3.0
338,0.0
664,0.0
727,0.0
731,1.8
737,0.4
770,1.2
339,0.0
340,0.0
341,0.0
342,2.8
343,2.6
344,4.2
345,0.4
346,0.0
347,1.8
348,1.4
349,0.0
350,2.4
351,2.0
352,0.2
353,0.0
354,4.4
355,0.0
356,1.8
357,0.0
358,4.4
359,0.0
360,0.0
361,0.0
362,0.6
363,0.0
364,0.0
365,0.0
493,0.0
660,5.6
665,2.0
691,8.8
698,2.4
706,0.8
741,0.0
366,4.5
367,0.5
368,0.5
369,0.5
370,1.3
371,3.9
372,1.5
373,4.5
374,5.1
375,1.7
376,0.0
377,0.0
378,0.5
379,0.5
380,0.5
381,0.0
382,5.7
383,0.0
384,0.0
385,1.1
386,2.5
387,2.9
388,2.3
390,4.5
392,0.0
393,0.0
394,0.0
395,0.0
396,0.7
397,0.0
398,0.0
499,3.9
661,7.9
686,0.5
692,0.0
746,0.5
760,0.5
182,0.5
399,0.0
400,0.5
401,0.5
402,0.0
403,6.9
404,0.0
405,0.9
406,0.7
407,6.5
408,6.3
409,0.0
410,1.1
411,4.9
412,0.0
413,0.0
414,12.1
415,1.9
416,2.9
417,5.7
418,0.0
420,0.0
421,0.0
422,0.0
423,3.7
424,0.0
425,0.0
427,4.9
428,0.0
429,0.5
430,9.9
736,5.5
739,0.7
740,0.5
742,0.5
763,1.7
764,1.7
119,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,1.0
438,0.0
439,0.0
440,4.8
441,1.8
442,0.0
443,1.4
444,1.0
445,0.0
446,0.0
447,1.4
448,0.0
449,9.4
450,5.0
451,0.0
452,0.0
454,0.0
455,4.0
457,0.0
458,0.6
459,0.4
460,0.0
461,0.0
462,0.2
463,0.0
464,0.0
465,0.0
466,2.6
467,0.0
468,0.0
681,1.2
733,1.6
755,0.2
769,1.2
52,0.8
135,0.4
469,0.0
471,0.0
472,0.0
473,2.2
474,1.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,5.6
486,2.0
487,1.4
488,4.8
489,1.2
490,1.4
491,1.4
492,0.0
494,1.0
495,0.0
496,0.0
497,4.8
498,0.0
500,0.0
501,0.0
674,1.6
684,4.6
689,0.0
714,5.4
753,0.0
765,1.3
12,0.2
426,0.4
502,1.5
503,0.0
504,0.0
505,3.2
506,1.4
507,0.0
508,3.8
509,0.0
510,0.0
511,2.4
512,0.0
513,0.2
514,0.0
515,2.4
516,4.8
517,3.8
518,0.0
519,0.4
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,3.4
527,0.1
669,1.2
675,0.0
693,3.2
696,0.4
699,0.6
715,1.4
716,2.6
729,0.0
734,0.0
528,0.0
529,0.0
530,0.0
531,5.0
532,2.8
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.8
544,0.2
545,0.0
546,0.0
547,4.8
548,0.6
549,0.0
550,0.0
551,0.6
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,1.0
561,0.0
562,0.0
563,0.0
564,0.0
668,3.4
670,4.2
678,0.0
683,3.6
694,3.0
724,1.8
730,2.4
735,0.0
565,1.9
566,-0.5
567,-0.5
568,1.1
569,4.3
570,0.9
571,-0.3
572,-0.4
573,0.9
574,0.0
575,0.9
576,0.0
577,-0.4
578,0.0
579,0.0
580,0.3
581,0.0
582,3.7
583,0.0
584,0.7
585,2.1
586,1.3
587,0.0
588,0.3
589,0.0
590,0.0
591,0.7
592,0.0
593,0.0
594,0.0
595,-0.5
596,0.0
597,2.5
598,0.0
599,-0.5
673,0.9
717,3.1
726,1.3
745,-0.5
750,-0.5
751,-0.5
149,-0.5
600,1.7
601,0.0
602,-0.5
603,0.0
604,0.0
605,0.7
606,2.1
607,0.0
608,-0.3
609,1.3
610,0.0
611,0.0
612,0.7
613,0.7
614,-0.5
615,0.9
616,0.0
617,0.0
618,0.3
619,-0.3
620,-0.5
621,-0.3
622,0.0
623,1.7
624,4.5
625,-0.3
626,-0.5
659,0.1
671,1.5
679,-0.5
708,3.9
718,3.3
738,-0.5
747,-0.1
752,-0.5
758,0.0
627,1.0
628,0.4
629,0.0
631,0.0
632,1.2
633,0.0
634,0.0
635,0.0
636,0.6
637,2.2
638,1.0
639,0.0
640,0.0
641,0.0
642,0.6
643,2.6
644,0.0
645,0.8
646,2.2
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,1.4
655,0.0
656,0.0
657,0.0
658,0.0
663,1.4
682,1.6
695,1.2
709,0.8
720,2.2
749,1.6
766,1.3
767,1.2
